DATE,PTS,AST,BLK,STL,TRB,Player,Position,Share
2010-10-27,28,6,1,0,4,Derrick Rose,1,0.977
2010-10-30,39,7,2,2,6,Derrick Rose,1,0.977
2010-11-01,16,13,0,1,5,Derrick Rose,1,0.977
2010-11-04,24,14,0,1,1,Derrick Rose,1,0.977
2010-11-05,18,9,0,0,5,Derrick Rose,1,0.977
2010-11-08,18,6,1,1,2,Derrick Rose,1,0.977
2010-11-11,22,13,1,1,3,Derrick Rose,1,0.977
2010-11-13,24,8,1,2,4,Derrick Rose,1,0.977
2010-11-16,33,7,0,3,3,Derrick Rose,1,0.977
2010-11-17,33,4,0,0,3,Derrick Rose,1,0.977
2010-11-19,22,6,0,1,4,Derrick Rose,1,0.977
2010-11-23,30,8,1,1,5,Derrick Rose,1,0.977
2010-11-24,35,7,1,0,12,Derrick Rose,1,0.977
2010-11-27,30,7,0,1,7,Derrick Rose,1,0.977
2010-12-01,15,4,1,0,0,Derrick Rose,1,0.977
2010-12-03,20,8,0,0,3,Derrick Rose,1,0.977
2010-12-04,30,11,1,5,7,Derrick Rose,1,0.977
2010-12-06,11,9,1,2,4,Derrick Rose,1,0.977
2010-12-08,29,8,0,0,4,Derrick Rose,1,0.977
2010-12-10,29,9,0,0,5,Derrick Rose,1,0.977
2010-12-11,21,7,1,0,3,Derrick Rose,1,0.977
2010-12-13,17,12,0,1,6,Derrick Rose,1,0.977
2010-12-15,6,11,0,2,3,Derrick Rose,1,0.977
2010-12-18,34,8,2,0,6,Derrick Rose,1,0.977
2010-12-21,22,12,0,1,5,Derrick Rose,1,0.977
2010-12-22,25,5,3,1,5,Derrick Rose,1,0.977
2010-12-25,25,8,0,6,7,Derrick Rose,1,0.977
2010-12-26,23,8,0,2,12,Derrick Rose,1,0.977
2010-12-28,18,12,0,1,6,Derrick Rose,1,0.977
2010-12-31,19,9,0,0,4,Derrick Rose,1,0.977
2011-01-01,28,11,1,0,1,Derrick Rose,1,0.977
2011-01-04,19,6,0,0,1,Derrick Rose,1,0.977
2011-01-05,21,1,0,0,1,Derrick Rose,1,0.977
2011-01-07,27,9,0,3,4,Derrick Rose,1,0.977
2011-01-08,36,2,0,0,5,Derrick Rose,1,0.977
2011-01-10,29,7,1,2,5,Derrick Rose,1,0.977
2011-01-12,17,7,1,1,2,Derrick Rose,1,0.977
2011-01-14,29,5,2,0,10,Derrick Rose,1,0.977
2011-01-15,34,8,3,0,4,Derrick Rose,1,0.977
2011-01-17,22,12,1,1,10,Derrick Rose,1,0.977
2011-01-18,33,4,1,0,5,Derrick Rose,1,0.977
2011-01-20,26,9,2,0,7,Derrick Rose,1,0.977
2011-01-22,24,8,3,4,2,Derrick Rose,1,0.977
2011-01-24,21,10,1,1,2,Derrick Rose,1,0.977
2011-01-28,22,12,0,0,6,Derrick Rose,1,0.977
2011-01-29,20,7,0,1,3,Derrick Rose,1,0.977
2011-02-02,32,11,1,1,3,Derrick Rose,1,0.977
2011-02-05,14,10,0,1,3,Derrick Rose,1,0.977
2011-02-07,36,6,0,0,1,Derrick Rose,1,0.977
2011-02-09,29,7,0,1,3,Derrick Rose,1,0.977
2011-02-12,23,6,0,1,4,Derrick Rose,1,0.977
2011-02-15,18,13,0,1,3,Derrick Rose,1,0.977
2011-02-17,42,8,1,0,5,Derrick Rose,1,0.977
2011-02-23,32,10,0,1,1,Derrick Rose,1,0.977
2011-02-24,26,6,0,0,5,Derrick Rose,1,0.977
2011-02-26,17,4,0,2,4,Derrick Rose,1,0.977
2011-02-28,21,9,1,3,5,Derrick Rose,1,0.977
2011-03-02,12,12,0,1,5,Derrick Rose,1,0.977
2011-03-04,24,4,0,2,4,Derrick Rose,1,0.977
2011-03-06,27,5,0,1,1,Derrick Rose,1,0.977
2011-03-07,24,9,2,1,4,Derrick Rose,1,0.977
2011-03-09,20,6,3,2,4,Derrick Rose,1,0.977
2011-03-11,34,5,0,1,6,Derrick Rose,1,0.977
2011-03-12,26,4,0,1,1,Derrick Rose,1,0.977
2011-03-15,23,7,0,2,4,Derrick Rose,1,0.977
2011-03-17,21,2,2,2,4,Derrick Rose,1,0.977
2011-03-18,42,2,1,0,4,Derrick Rose,1,0.977
2011-03-21,18,8,0,1,0,Derrick Rose,1,0.977
2011-03-22,30,10,0,0,4,Derrick Rose,1,0.977
2011-03-25,24,7,0,0,7,Derrick Rose,1,0.977
2011-03-26,30,17,0,0,3,Derrick Rose,1,0.977
2011-03-28,31,5,1,3,4,Derrick Rose,1,0.977
2011-03-30,23,10,0,0,4,Derrick Rose,1,0.977
2011-04-01,27,7,0,4,3,Derrick Rose,1,0.977
2011-04-02,36,10,3,1,3,Derrick Rose,1,0.977
2011-04-05,19,4,1,0,3,Derrick Rose,1,0.977
2011-04-07,30,8,0,2,5,Derrick Rose,1,0.977
2011-04-08,11,8,0,0,1,Derrick Rose,1,0.977
2011-04-10,39,5,1,0,3,Derrick Rose,1,0.977
2011-04-12,26,3,1,2,0,Derrick Rose,1,0.977
2011-04-13,15,1,0,0,4,Derrick Rose,1,0.977
2010-10-28,23,1,3,1,10,Dwight Howard,2,0.531
2010-10-29,19,0,1,2,7,Dwight Howard,2,0.531
2010-11-03,18,1,8,1,16,Dwight Howard,2,0.531
2010-11-05,30,2,1,2,16,Dwight Howard,2,0.531
2010-11-06,22,4,2,0,8,Dwight Howard,2,0.531
2010-11-08,27,1,1,1,11,Dwight Howard,2,0.531
2010-11-10,14,4,3,1,9,Dwight Howard,2,0.531
2010-11-12,25,1,5,0,8,Dwight Howard,2,0.531
2010-11-13,16,1,2,0,10,Dwight Howard,2,0.531
2010-11-15,18,0,2,2,14,Dwight Howard,2,0.531
2010-11-18,20,1,1,1,12,Dwight Howard,2,0.531
2010-11-20,25,0,3,1,12,Dwight Howard,2,0.531
2010-11-22,26,1,2,3,18,Dwight Howard,2,0.531
2010-11-24,24,1,1,0,18,Dwight Howard,2,0.531
2010-11-26,23,1,2,2,11,Dwight Howard,2,0.531
2010-11-27,32,1,2,0,11,Dwight Howard,2,0.531
2010-11-30,9,0,2,3,14,Dwight Howard,2,0.531
2010-12-01,13,0,2,1,12,Dwight Howard,2,0.531
2010-12-06,14,1,3,2,13,Dwight Howard,2,0.531
2010-12-09,39,0,3,1,15,Dwight Howard,2,0.531
2010-12-10,14,0,2,0,12,Dwight Howard,2,0.531
2010-12-12,22,0,1,1,8,Dwight Howard,2,0.531
2010-12-14,21,1,2,0,14,Dwight Howard,2,0.531
2010-12-18,26,3,2,2,20,Dwight Howard,2,0.531
2010-12-20,19,1,2,2,20,Dwight Howard,2,0.531
2010-12-21,26,0,2,3,23,Dwight Howard,2,0.531
2010-12-23,29,1,3,0,14,Dwight Howard,2,0.531
2010-12-25,6,1,5,2,11,Dwight Howard,2,0.531
2010-12-27,19,3,6,0,13,Dwight Howard,2,0.531
2010-12-28,12,1,1,2,6,Dwight Howard,2,0.531
2010-12-30,24,3,1,1,18,Dwight Howard,2,0.531
2011-01-03,22,3,1,2,17,Dwight Howard,2,0.531
2011-01-05,28,3,1,2,13,Dwight Howard,2,0.531
2011-01-07,13,1,2,1,11,Dwight Howard,2,0.531
2011-01-08,23,1,2,1,13,Dwight Howard,2,0.531
2011-01-12,29,0,2,1,20,Dwight Howard,2,0.531
2011-01-13,39,1,2,0,18,Dwight Howard,2,0.531
2011-01-15,16,1,1,3,9,Dwight Howard,2,0.531
2011-01-17,33,2,0,1,13,Dwight Howard,2,0.531
2011-01-19,18,1,2,0,7,Dwight Howard,2,0.531
2011-01-21,31,1,1,0,19,Dwight Howard,2,0.531
2011-01-22,22,2,2,0,14,Dwight Howard,2,0.531
2011-01-24,20,1,3,1,16,Dwight Howard,2,0.531
2011-01-26,19,0,3,2,16,Dwight Howard,2,0.531
2011-01-28,40,2,3,4,15,Dwight Howard,2,0.531
2011-01-30,20,2,2,1,20,Dwight Howard,2,0.531
2011-01-31,25,0,2,2,14,Dwight Howard,2,0.531
2011-02-03,17,1,0,0,16,Dwight Howard,2,0.531
2011-02-04,22,1,0,0,15,Dwight Howard,2,0.531
2011-02-06,28,2,0,3,13,Dwight Howard,2,0.531
2011-02-08,22,2,1,2,20,Dwight Howard,2,0.531
2011-02-09,30,0,2,2,17,Dwight Howard,2,0.531
2011-02-11,20,1,3,1,17,Dwight Howard,2,0.531
2011-02-13,31,3,3,0,13,Dwight Howard,2,0.531
2011-02-16,32,1,3,1,10,Dwight Howard,2,0.531
2011-02-23,31,0,2,2,17,Dwight Howard,2,0.531
2011-02-25,40,0,6,2,15,Dwight Howard,2,0.531
2011-02-27,20,2,2,2,10,Dwight Howard,2,0.531
2011-03-01,30,2,5,0,16,Dwight Howard,2,0.531
2011-03-03,14,5,5,0,18,Dwight Howard,2,0.531
2011-03-04,20,0,4,2,10,Dwight Howard,2,0.531
2011-03-09,16,2,3,0,15,Dwight Howard,2,0.531
2011-03-11,13,4,2,1,21,Dwight Howard,2,0.531
2011-03-13,26,0,5,1,15,Dwight Howard,2,0.531
2011-03-14,22,2,2,1,15,Dwight Howard,2,0.531
2011-03-16,31,2,3,2,21,Dwight Howard,2,0.531
2011-03-18,16,3,5,4,18,Dwight Howard,2,0.531
2011-03-21,28,4,4,4,18,Dwight Howard,2,0.531
2011-03-23,33,2,3,1,11,Dwight Howard,2,0.531
2011-03-25,21,0,3,2,14,Dwight Howard,2,0.531
2011-03-28,29,2,0,1,18,Dwight Howard,2,0.531
2011-03-30,17,0,1,3,13,Dwight Howard,2,0.531
2011-04-01,26,1,2,2,14,Dwight Howard,2,0.531
2011-04-03,31,0,1,0,9,Dwight Howard,2,0.531
2011-04-05,18,2,1,3,17,Dwight Howard,2,0.531
2011-04-06,15,1,6,1,7,Dwight Howard,2,0.531
2011-04-11,19,4,3,2,13,Dwight Howard,2,0.531
2011-04-13,13,2,1,4,13,Dwight Howard,2,0.531
2010-10-26,31,3,2,1,4,LeBron James,3,0.431
2010-10-27,16,7,1,2,6,LeBron James,3,0.431
2010-10-29,15,7,0,0,6,LeBron James,3,0.431
2010-10-31,20,7,0,2,7,LeBron James,3,0.431
2010-11-02,20,12,1,2,0,LeBron James,3,0.431
2010-11-05,20,10,1,3,7,LeBron James,3,0.431
2010-11-06,23,9,0,2,3,LeBron James,3,0.431
2010-11-09,20,14,3,1,11,LeBron James,3,0.431
2010-11-11,35,9,0,3,10,LeBron James,3,0.431
2010-11-13,23,11,0,2,2,LeBron James,3,0.431
2010-11-17,20,9,0,3,8,LeBron James,3,0.431
2010-11-19,32,5,0,2,2,LeBron James,3,0.431
2010-11-20,29,11,0,1,3,LeBron James,3,0.431
2010-11-22,25,6,0,1,5,LeBron James,3,0.431
2010-11-24,25,4,0,1,6,LeBron James,3,0.431
2010-11-26,20,6,1,2,8,LeBron James,3,0.431
2010-11-27,23,4,0,1,8,LeBron James,3,0.431
2010-11-29,30,5,1,1,6,LeBron James,3,0.431
2010-12-01,18,3,0,1,6,LeBron James,3,0.431
2010-12-02,38,8,1,1,5,LeBron James,3,0.431
2010-12-04,22,4,1,1,7,LeBron James,3,0.431
2010-12-06,17,6,1,1,6,LeBron James,3,0.431
2010-12-08,33,9,0,0,7,LeBron James,3,0.431
2010-12-10,25,9,1,1,7,LeBron James,3,0.431
2010-12-11,25,3,0,2,10,LeBron James,3,0.431
2010-12-13,20,7,0,0,4,LeBron James,3,0.431
2010-12-15,21,5,0,1,13,LeBron James,3,0.431
2010-12-17,32,10,0,1,11,LeBron James,3,0.431
2010-12-18,32,6,0,1,7,LeBron James,3,0.431
2010-12-20,19,7,0,0,10,LeBron James,3,0.431
2010-12-23,36,4,0,3,6,LeBron James,3,0.431
2010-12-25,27,10,0,4,11,LeBron James,3,0.431
2010-12-28,18,8,0,0,10,LeBron James,3,0.431
2010-12-29,20,9,0,1,6,LeBron James,3,0.431
2011-01-01,25,10,1,1,7,LeBron James,3,0.431
2011-01-03,38,5,0,1,9,LeBron James,3,0.431
2011-01-04,25,9,2,0,6,LeBron James,3,0.431
2011-01-07,26,5,1,6,10,LeBron James,3,0.431
2011-01-09,44,6,0,2,13,LeBron James,3,0.431
2011-01-12,27,6,0,0,8,LeBron James,3,0.431
2011-01-18,34,7,0,2,10,LeBron James,3,0.431
2011-01-22,38,6,1,2,11,LeBron James,3,0.431
2011-01-27,24,5,2,2,11,LeBron James,3,0.431
2011-01-28,39,9,2,1,8,LeBron James,3,0.431
2011-01-30,23,13,3,4,4,LeBron James,3,0.431
2011-01-31,24,8,2,0,4,LeBron James,3,0.431
2011-02-03,51,8,1,1,11,LeBron James,3,0.431
2011-02-04,19,9,0,0,8,LeBron James,3,0.431
2011-02-06,12,4,0,4,6,LeBron James,3,0.431
2011-02-08,41,8,1,3,13,LeBron James,3,0.431
2011-02-11,16,10,0,4,8,LeBron James,3,0.431
2011-02-13,22,7,0,1,7,LeBron James,3,0.431
2011-02-15,27,5,2,2,6,LeBron James,3,0.431
2011-02-16,23,8,0,0,13,LeBron James,3,0.431
2011-02-22,31,3,0,0,8,LeBron James,3,0.431
2011-02-24,29,5,1,2,10,LeBron James,3,0.431
2011-02-25,25,7,3,1,9,LeBron James,3,0.431
2011-02-27,27,5,1,3,7,LeBron James,3,0.431
2011-03-03,29,4,2,0,6,LeBron James,3,0.431
2011-03-04,26,7,0,1,8,LeBron James,3,0.431
2011-03-06,26,6,0,2,8,LeBron James,3,0.431
2011-03-08,31,8,0,1,11,LeBron James,3,0.431
2011-03-10,19,9,0,1,8,LeBron James,3,0.431
2011-03-12,27,5,2,1,5,LeBron James,3,0.431
2011-03-14,21,8,2,0,6,LeBron James,3,0.431
2011-03-16,19,3,1,1,8,LeBron James,3,0.431
2011-03-18,43,3,0,0,2,LeBron James,3,0.431
2011-03-19,33,2,0,2,6,LeBron James,3,0.431
2011-03-23,19,7,0,0,8,LeBron James,3,0.431
2011-03-25,32,2,1,3,10,LeBron James,3,0.431
2011-03-27,33,7,0,0,10,LeBron James,3,0.431
2011-03-29,27,12,0,0,10,LeBron James,3,0.431
2011-03-30,35,8,0,5,8,LeBron James,3,0.431
2011-04-01,27,10,1,3,6,LeBron James,3,0.431
2011-04-03,31,7,0,3,11,LeBron James,3,0.431
2011-04-06,29,8,2,2,2,LeBron James,3,0.431
2011-04-08,23,9,1,2,7,LeBron James,3,0.431
2011-04-10,27,7,1,4,5,LeBron James,3,0.431
2011-04-11,34,7,0,3,10,LeBron James,3,0.431
2010-10-26,27,7,0,1,5,Kobe Bryant,4,0.354
2010-10-29,25,3,0,0,7,Kobe Bryant,4,0.354
2010-10-31,20,2,0,0,7,Kobe Bryant,4,0.354
2010-11-02,23,1,0,1,5,Kobe Bryant,4,0.354
2010-11-03,30,12,0,1,10,Kobe Bryant,4,0.354
2010-11-05,23,6,1,3,4,Kobe Bryant,4,0.354
2010-11-07,12,1,1,0,2,Kobe Bryant,4,0.354
2010-11-09,33,2,0,2,6,Kobe Bryant,4,0.354
2010-11-11,34,5,0,1,3,Kobe Bryant,4,0.354
2010-11-14,25,14,0,1,9,Kobe Bryant,4,0.354
2010-11-16,31,3,0,1,7,Kobe Bryant,4,0.354
2010-11-17,33,4,0,2,9,Kobe Bryant,4,0.354
2010-11-19,23,2,1,1,8,Kobe Bryant,4,0.354
2010-11-21,20,5,0,0,6,Kobe Bryant,4,0.354
2010-11-23,20,5,0,1,2,Kobe Bryant,4,0.354
2010-11-26,31,3,0,1,3,Kobe Bryant,4,0.354
2010-11-28,41,4,0,0,5,Kobe Bryant,4,0.354
2010-11-30,29,5,0,1,7,Kobe Bryant,4,0.354
2010-12-01,27,4,0,4,4,Kobe Bryant,4,0.354
2010-12-03,22,4,0,2,3,Kobe Bryant,4,0.354
2010-12-07,32,3,0,2,5,Kobe Bryant,4,0.354
2010-12-08,24,4,0,1,2,Kobe Bryant,4,0.354
2010-12-10,23,7,1,3,5,Kobe Bryant,4,0.354
2010-12-12,32,6,0,4,4,Kobe Bryant,4,0.354
2010-12-14,24,4,0,1,5,Kobe Bryant,4,0.354
2010-12-15,31,6,0,0,3,Kobe Bryant,4,0.354
2010-12-17,9,4,0,2,4,Kobe Bryant,4,0.354
2010-12-19,20,4,0,0,3,Kobe Bryant,4,0.354
2010-12-21,21,2,0,1,3,Kobe Bryant,4,0.354
2010-12-25,17,7,0,1,6,Kobe Bryant,4,0.354
2010-12-28,21,1,0,1,5,Kobe Bryant,4,0.354
2010-12-29,20,4,0,2,3,Kobe Bryant,4,0.354
2010-12-31,33,2,0,2,4,Kobe Bryant,4,0.354
2011-01-02,28,2,0,2,2,Kobe Bryant,4,0.354
2011-01-04,17,8,0,1,7,Kobe Bryant,4,0.354
2011-01-05,24,5,0,1,7,Kobe Bryant,4,0.354
2011-01-07,25,4,0,1,1,Kobe Bryant,4,0.354
2011-01-09,27,5,0,0,10,Kobe Bryant,4,0.354
2011-01-11,13,8,0,2,5,Kobe Bryant,4,0.354
2011-01-12,39,4,0,3,6,Kobe Bryant,4,0.354
2011-01-14,27,4,0,0,4,Kobe Bryant,4,0.354
2011-01-16,27,5,0,2,9,Kobe Bryant,4,0.354
2011-01-17,21,7,0,1,5,Kobe Bryant,4,0.354
2011-01-19,21,10,0,0,4,Kobe Bryant,4,0.354
2011-01-21,18,7,0,1,6,Kobe Bryant,4,0.354
2011-01-25,21,6,0,2,1,Kobe Bryant,4,0.354
2011-01-28,38,7,0,3,4,Kobe Bryant,4,0.354
2011-01-30,41,0,0,0,3,Kobe Bryant,4,0.354
2011-02-01,32,11,0,1,6,Kobe Bryant,4,0.354
2011-02-03,16,10,0,0,9,Kobe Bryant,4,0.354
2011-02-05,32,5,1,0,9,Kobe Bryant,4,0.354
2011-02-07,19,6,0,2,7,Kobe Bryant,4,0.354
2011-02-10,23,4,1,0,5,Kobe Bryant,4,0.354
2011-02-11,33,2,0,0,10,Kobe Bryant,4,0.354
2011-02-13,17,5,0,1,4,Kobe Bryant,4,0.354
2011-02-14,20,2,1,0,5,Kobe Bryant,4,0.354
2011-02-16,17,2,1,0,12,Kobe Bryant,4,0.354
2011-02-22,20,5,0,2,3,Kobe Bryant,4,0.354
2011-02-23,37,6,0,3,9,Kobe Bryant,4,0.354
2011-02-25,24,5,0,0,2,Kobe Bryant,4,0.354
2011-02-27,17,7,0,1,2,Kobe Bryant,4,0.354
2011-03-01,24,3,0,0,4,Kobe Bryant,4,0.354
2011-03-04,27,3,0,0,2,Kobe Bryant,4,0.354
2011-03-06,26,5,0,1,7,Kobe Bryant,4,0.354
2011-03-08,26,4,1,1,6,Kobe Bryant,4,0.354
2011-03-10,24,2,0,1,2,Kobe Bryant,4,0.354
2011-03-12,16,4,0,3,5,Kobe Bryant,4,0.354
2011-03-14,16,4,0,1,5,Kobe Bryant,4,0.354
2011-03-18,18,5,0,1,4,Kobe Bryant,4,0.354
2011-03-20,22,3,1,1,4,Kobe Bryant,4,0.354
2011-03-22,42,9,0,1,12,Kobe Bryant,4,0.354
2011-03-25,37,6,0,2,4,Kobe Bryant,4,0.354
2011-03-27,30,5,0,2,3,Kobe Bryant,4,0.354
2011-03-31,28,4,0,2,5,Kobe Bryant,4,0.354
2011-04-01,21,4,0,0,5,Kobe Bryant,4,0.354
2011-04-03,28,4,0,3,4,Kobe Bryant,4,0.354
2011-04-05,20,5,0,0,3,Kobe Bryant,4,0.354
2011-04-06,25,2,0,4,2,Kobe Bryant,4,0.354
2011-04-08,24,4,0,0,2,Kobe Bryant,4,0.354
2011-04-10,31,4,1,3,4,Kobe Bryant,4,0.354
2011-04-12,27,4,0,0,6,Kobe Bryant,4,0.354
2011-04-13,36,6,1,1,9,Kobe Bryant,4,0.354
2010-10-27,30,3,0,3,7,Kevin Durant,5,0.157
2010-10-29,30,1,0,2,8,Kevin Durant,5,0.157
2010-10-31,28,1,2,2,4,Kevin Durant,5,0.157
2010-11-03,16,2,2,0,6,Kevin Durant,5,0.157
2010-11-04,28,2,3,0,11,Kevin Durant,5,0.157
2010-11-07,34,3,0,2,6,Kevin Durant,5,0.157
2010-11-10,31,2,0,3,7,Kevin Durant,5,0.157
2010-11-12,34,3,1,0,4,Kevin Durant,5,0.157
2010-11-14,23,4,2,0,7,Kevin Durant,5,0.157
2010-11-15,30,4,0,2,6,Kevin Durant,5,0.157
2010-11-17,24,4,0,1,4,Kevin Durant,5,0.157
2010-11-22,28,5,3,1,8,Kevin Durant,5,0.157
2010-11-24,32,5,0,0,11,Kevin Durant,5,0.157
2010-11-26,25,1,1,2,8,Kevin Durant,5,0.157
2010-11-28,18,3,0,0,2,Kevin Durant,5,0.157
2010-11-29,26,2,2,1,11,Kevin Durant,5,0.157
2010-12-05,28,3,2,0,7,Kevin Durant,5,0.157
2010-12-06,29,0,2,2,5,Kevin Durant,5,0.157
2010-12-08,30,6,1,1,11,Kevin Durant,5,0.157
